focus_variance_of_laplacian,noise_mad_sigma,contrast_spread,entropy,filename,magnification,scope,tile_row,tile_col,tile_top_px,tile_left_px,tile_height_px,tile_width_px,illumination_level,illumination_range_frac,illumination_flag
0.08112285421652964,0.02039954625070095,0.611686499416828,17.98946840672486,62990661-C-100X.JPG,100,tile,2,0,1024,0,512,512,0.35416287183761597,0.03470854088664055,False
0.10069281158325599,0.023621248081326485,0.6261638056486845,17.988595925235735,62990661-C-100X.JPG,100,tile,2,1,1024,512,512,512,0.35702428221702576,0.037666209042072296,False
0.10174584151155151,0.02393242157995701,0.5719781313091516,17.989075567483866,62990661-C-100X.JPG,100,tile,2,2,1024,1024,512,512,0.3404320776462555,0.04193073511123657,False
0.09999182486347402,0.023480376228690147,0.5495697379112242,17.988703597211785,62990661-C-100X.JPG,100,tile,2,3,1024,1536,512,512,0.3378274738788605,0.038663722574710846,False
0.11237675458992946,0.026504993438720703,0.6274175249040126,17.98905929908746,62990661-C-100X.JPG,100,tile,2,4,1024,2048,512,512,0.36631089448928833,0.047256339341402054,False
0.09789448991783464,0.024999210610985756,0.6720645986497402,17.98854136071195,62990661-C-100X.JPG,100,tile,2,5,1024,2560,512,512,0.38036593794822693,0.01925782673060894,False
0.05223704050449134,0.017513643950223923,0.5976584993302821,17.575930444866312,62990661-C-100X.JPG,100,tile,2,6,1024,3072,512,384,0.3614811599254608,0.03128725662827492,False
0.08474002652624951,0.022756803780794144,0.6475704481825231,17.98913286252021,62990661-C-100X.JPG,100,tile,3,0,1536,0,512,512,0.36409226059913635,0.05911701172590256,False
0.10555350801953657,0.02519797720015049,0.692458035238087,17.9895914866447,62990661-C-100X.JPG,100,tile,3,1,1536,512,512,512,0.3807104229927063,0.024610966444015503,False
0.12741097324451747,0.029723728075623512,0.6707826618105172,17.98934072623251,62990661-C-100X.JPG,100,tile,3,2,1536,1024,512,512,0.37405532598495483,0.02986818365752697,False
0.11091636588023474,0.02735159359872341,0.6411116588860748,17.988271452236063,62990661-C-100X.JPG,100,tile,3,3,1536,1536,512,512,0.3711670935153961,0.02863343246281147,False
0.08978746982289598,0.0243733748793602,0.6533549282699818,17.988818898582362,62990661-C-100X.JPG,100,tile,3,4,1536,2048,512,512,0.3790823221206665,0.02535303868353367,False
0.06154520042372419,0.01968047209084034,0.6171825639903543,17.988260082721634,62990661-C-100X.JPG,100,tile,3,5,1536,2560,512,512,0.372356116771698,0.036581799387931824,False
0.03184328992377923,0.013997971080243587,0.5428889434784651,17.57591009981423,62990661-C-100X.JPG,100,tile,3,6,1536,3072,512,384,0.3484891355037689,0.0429234616458416,False
0.06103365569054092,0.01869758404791355,0.6383774787187576,16.995178222656254,62990661-C-100X.JPG,100,tile,4,0,2048,0,256,512,0.36199575662612915,0.10000047832727432,True
0.0855227289856906,0.022351907566189766,0.689738056436181,16.993652343750004,62990661-C-100X.JPG,100,tile,4,1,2048,512,256,512,0.38491126894950867,0.02417522482573986,False
0.09183614721361523,0.023758409544825554,0.6625236989930272,16.994400024414066,62990661-C-100X.JPG,100,tile,4,2,2048,1024,256,512,0.3725799024105072,0.02770215831696987,False
0.09053003560210207,0.025554366409778595,0.6603494197130203,16.993661843204485,62990661-C-100X.JPG,100,tile,4,3,2048,1536,256,512,0.376075804233551,0.02222694642841816,False
0.06575155194106153,0.021673697978258133,0.6397069899365306,16.994275934886886,62990661-C-100X.JPG,100,tile,4,4,2048,2048,256,512,0.36929115653038025,0.024179982021450996,False
0.0404103228707441,0.017318464815616608,0.5615357268601656,16.992990456485735,62990661-C-100X.JPG,100,tile,4,5,2048,2560,256,512,0.34670886397361755,0.049733150750398636,False
0.02469945689750549,0.013129240833222866,0.5132650699466467,16.579787178379217,62990661-C-100X.JPG,100,tile,4,6,2048,3072,256,384,0.3276573419570923,0.04379840940237045,False
0.016320591048455065,0.025674212723970413,0.6607557956129312,22.579188725061037,62990661-C-200X.JPG,200,image,-1,-1,0,0,2304,3456,0.39134669303894043,0.11559758335351944,True
0.01294106745532393,0.022344281896948814,0.6122103869915008,17.986936308193094,62990661-C-200X.JPG,200,tile,0,0,0,0,512,512,0.39743930101394653,0.010902986861765385,False
0.020165993721786114,0.027939187362790108,0.6904243495315312,17.98745237650866,62990661-C-200X.JPG,200,tile,0,1,0,512,512,512,0.4000917077064514,0.018734348937869072,False
0.020437728155475468,0.027612578123807907,0.6674598762765526,17.98615149016372,62990661-C-200X.JPG,200,tile,0,2,0,1024,512,512,0.38971588015556335,0.0319376066327095,False
0.02543598286882337,0.0305213313549757,0.7280645482242105,17.987581066608353,62990661-C-200X.JPG,200,tile,0,3,0,1536,512,512,0.3863222897052765,0.02588520757853985,False
0.02027742947377805,0.029056845232844353,0.7004248762503262,17.987315047407098,62990661-C-200X.JPG,200,tile,0,4,0,2048,512,512,0.38545358180999756,0.026700474321842194,False
0.012423437890433722,0.022698568180203438,0.6598266180604696,17.98733980565064,62990661-C-200X.JPG,200,tile,0,5,0,2560,512,512,0.38170042634010315,0.026406457647681236,False
0.009867019593739352,0.02137313038110733,0.6569795144721865,17.575869409710062,62990661-C-200X.JPG,200,tile,0,6,0,3072,512,384,0.3760656416416168,0.019881997257471085,False
0.020217439465296784,0.027441024780273438,0.695098759792745,17.98751816139215,62990661-C-200X.JPG,200,tile,1,0,512,0,512,512,0.40245240926742554,0.017195478081703186,False
0.02626164493611221,0.03357097506523132,0.7069091519340871,17.98588820147502,62990661-C-200X.JPG,200,tile,1,1,512,512,512,512,0.4080422520637512,0.008759869262576103,False
0.022934450043392694,0.0297626331448555,0.6242766227573154,17.98470564532268,62990661-C-200X.JPG,200,tile,1,2,512,1024,512,512,0.39885666966438293,0.013473954983055592,False
0.025360792767538616,0.0335296168923378,0.6406841801479457,17.986441407155905,62990661-C-200X.JPG,200,tile,1,3,512,1536,512,512,0.39318081736564636,0.0076505281031131744,False
0.02121028491286687,0.032418545335531235,0.641885211318731,17.98627917065607,62990661-C-200X.JPG,200,tile,1,4,512,2048,512,512,0.3940277695655823,0.007481294218450785,False
0.014334661474917014,0.026473021134734154,0.6656762748956679,17.98630983738892,62990661-C-200X.JPG,200,tile,1,5,512,2560,512,512,0.3927723467350006,0.00875189621001482,False
0.009315050485324782,0.02159728854894638,0.613746154308319,17.57566979874561,62990661-C-200X.JPG,200,tile,1,6,512,3072,512,384,0.3841365873813629,0.01145927608013153,False
0.018098357743068456,0.02660592831671238,0.6947366161271928,17.98808935637465,62990661-C-200X.JPG,200,tile,2,0,1024,0,512,512,0.3986377418041229,0.03555101528763771,False
0.024736655609278773,0.03604431450366974,0.6970942273735999,17.98671333484647,62990661-C-200X.JPG,200,tile,2,1,1024,512,512,512,0.4093227684497833,0.006248639430850744,False
0.0262047262651443,0.03425347059965134,0.636802211590111,17.98587107262601,62990661-C-200X.JPG,200,tile,2,2,1024,1024,512,512,0.39940789341926575,0.01574695110321045,False
0.023952036415581926,0.031112205237150192,0.6256997168064117,17.987100414752884,62990661-C-200X.JPG,200,tile,2,3,1024,1536,512,512,0.388786643743515,0.008387740701436996,False
0.015464456339795936,0.025804804638028145,0.6228701418265701,17.9868467746734,62990661-C-200X.JPG,200,tile,2,4,1024,2048,512,512,0.3882392942905426,0.007261673919856548,False
0.012705615084132899,0.02530030906200409,0.6640477528795599,17.98720247654908,62990661-C-200X.JPG,200,tile,2,5,1024,2560,512,512,0.3903942108154297,0.009621084667742252,False
0.008115286248554579,0.01924821175634861,0.621228889375925,17.57412357478728,62990661-C-200X.JPG,200,tile,2,6,1024,3072,512,384,0.38378557562828064,0.015045376494526863,False
0.01177518443404525,0.021150946617126465,0.6350534578785297,17.986603494501015,62990661-C-200X.JPG,200,tile,3,0,1536,0,512,512,0.3945513963699341,0.040857747197151184,False
0.01763226949356367,0.027811575680971146,0.6872015692293643,17.984776179933412,62990661-C-200X.JPG,200,tile,3,1,1536,512,512,512,0.4087638556957245,0.008915464393794537,False
0.020258856884691742,0.031395796686410904,0.66557296551764,17.985311247157938,62990661-C-200X.JPG,200,tile,3,2,1536,1024,512,512,0.4004097878932953,0.018379904329776764,False
0.01768703661138552,0.02910689450800419,0.6745706222951412,17.98714144139283,62990661-C-200X.JPG,200,tile,3,3,1536,1536,512,512,0.3874698281288147,0.020008277148008347,False
0.014227378501737059,0.02546876296401024,0.6304163161665202,17.986894421100537,62990661-C-200X.JPG,200,tile,3,4,1536,2048,512,512,0.3808826804161072,0.015407283790409565,False
0.008668994079824247,0.01986805908381939,0.6478252414613962,17.987472385024965,62990661-C-200X.JPG,200,tile,3,5,1536,2560,512,512,0.37926340103149414,0.023448165506124496,False
0.00689852877107398,0.01715560257434845,0.6270468439906834,17.575958469031168,62990661-C-200X.JPG,200,tile,3,6,1536,3072,512,384,0.36787235736846924,0.042138390243053436,False
0.013711086367964857,0.022252652794122696,0.7158468661829829,16.994083329963654,62990661-C-200X.JPG,200,tile,4,0,2048,0,256,512,0.41912931203842163,0.038283541798591614,False
0.015416745599728362,0.029118577018380165,0.6916251754388213,16.99436748762126,62990661-C-200X.JPG,200,tile,4,1,2048,512,256,512,0.41134458780288696,0.02625337988138199,False
0.01455084181760597,0.02491052635014057,0.6603919431567191,16.99289890375136,62990661-C-200X.JPG,200,tile,4,2,2048,1024,256,512,0.39346328377723694,0.023892471566796303,False
0.009390306381474617,0.02043403498828411,0.5964501168578863,16.99307049055095,62990661-C-200X.JPG,200,tile,4,3,2048,1536,256,512,0.3767635226249695,0.025510532781481743,False
0.007003997496617257,0.019005371257662773,0.5560364250093698,16.993066750431048,62990661-C-200X.JPG,200,tile,4,4,2048,2048,256,512,0.36749473214149475,0.013734250329434872,False
0.004892575204687673,0.01627436652779579,0.5359631687402725,16.99332614984511,62990661-C-200X.JPG,200,tile,4,5,2048,2560,256,512,0.3665946125984192,0.01788775995373726,False
0.003890716420037493,0.012848854064941406,0.5418658453971146,16.580059343169076,62990661-C-200X.JPG,200,tile,4,6,2048,3072,256,384,0.34581470489501953,0.045393068343400955,False
0.05422008142633713,0.01611022651195526,0.6117795592173932,22.621021771961026,62990661-R-100X.JPG,100,image,-1,-1,0,0,2304,3456,0.3451339304447174,0.2104509025812149,True
0.07271364855513061,0.02036498486995697,0.6956253701820969,17.988488104104956,62990661-R-100X.JPG,100,tile,0,0,0,0,512,512,0.3725433349609375,0.04782857745885849,False
0.09376767610546446,0.02482670173048973,0.7125789327546953,17.99002636213298,62990661-R-100X.JPG,100,tile,0,1,0,512,512,512,0.3887813091278076,0.02571292221546173,False
0.1077605606250412,0.026622796431183815,0.7299613697454332,17.989657271528188,62990661-R-100X.JPG,100,tile,0,2,0,1024,512,512,0.39099523425102234,0.032693009823560715,False
0.08893536303942107,0.023870816454291344,0.6896925315260887,17.989418890237772,62990661-R-100X.JPG,100,tile,0,3,0,1536,512,512,0.3769379258155823,0.042431436479091644,False
0.06319953411409358,0.019753703847527504,0.6551144562661646,17.988471835708555,62990661-R-100X.JPG,100,tile,0,4,0,2048,512,512,0.36887142062187195,0.030257439240813255,False
0.038005842204159854,0.015007177367806435,0.6097986072301864,17.98861305408475,62990661-R-100X.JPG,100,tile,0,5,0,2560,512,512,0.35206636786460876,0.040875859558582306,False
0.0235208242878925,0.012044986709952354,0.5419039085507392,17.57648110741568,62990661-R-100X.JPG,100,tile,0,6,0,3072,512,384,0.3131224811077118,0.08791782706975937,False
0.070590281023519,0.020145850256085396,0.6805916128680108,17.989093705940217,62990661-R-100X.JPG,100,tile,1,0,512,0,512,512,0.3760450482368469,0.0475250668823719,False
0.10044477623315698,0.024667171761393547,0.6910790106281638,17.98842706894871,62990661-R-100X.JPG,100,tile,1,1,512,512,512,512,0.3905557692050934,0.018370050936937332,False
0.11039927284343262,0.02637506276369095,0.6761401949450373,17.9887369944572,62990661-R-100X.JPG,100,tile,1,2,512,1024,512,512,0.3775676190853119,0.04616225138306618,False
0.09361016239452064,0.025650672614574432,0.6132452147081494,17.988523371410324,62990661-R-100X.JPG,100,tile,1,3,512,1536,512,512,0.357450395822525,0.05211590230464935,False
0.0644850781745531,0.020635142922401428,0.61459227129817,17.98849558434476,62990661-R-100X.JPG,100,tile,1,4,512,2048,512,512,0.35717201232910156,0.03853140398859978,False
0.03733164015593452,0.01549841370433569,0.5936891483142971,17.98871122660632,62990661-R-100X.JPG,100,tile,1,5,512,2560,512,512,0.34575414657592773,0.037506118416786194,False
0.021270593232624427,0.011697914451360703,0.5216287124902009,17.575995319578947,62990661-R-100X.JPG,100,tile,1,6,512,3072,512,384,0.3131997883319855,0.0546683706343174,False
0.06250974168339345,0.01998213492333889,0.6631927974522112,17.988873313951423,62990661-R-100X.JPG,100,tile,2,0,1024,0,512,512,0.36998388171195984,0.0414896197617054,False
0.08368645208296518,0.02290925197303295,0.675649794191122,17.98818666844361,62990661-R-100X.JPG,100,tile,2,1,1024,512,512,512,0.37898215651512146,0.019679030403494835,False
0.08987958324011466,0.024401452392339706,0.6244565164670348,17.987747043228087,62990661-R-100X.JPG,100,tile,2,2,1024,1024,512,512,0.36323991417884827,0.03266467526555061,False
0.0636170996123767,0.0200446005910635,0.5270700341090557,17.988241083812667,62990661-R-100X.JPG,100,tile,2,3,1024,1536,512,512,0.3318830728530884,0.03271152451634407,False
0.04622593702246405,0.0176182072609663,0.5372944450005886,17.988117143440217,62990661-R-100X.JPG,100,tile,2,4,1024,2048,512,512,0.3300647735595703,0.027832990512251854,False
0.02625756401889991,0.01221575029194355,0.5204926084727048,17.98789963111871,62990661-R-100X.JPG,100,tile,2,5,1024,2560,512,512,0.32227087020874023,0.05451338738203049,False
0.015401786429503503,0.009420203045010567,0.47944070845842357,17.575360783407977,62990661-R-100X.JPG,100,tile,2,6,1024,3072,512,384,0.29620108008384705,0.049966976046562195,False
0.04358581509988389,0.016091927886009216,0.6047102611511945,17.988973505687667,62990661-R-100X.JPG,100,tile,3,0,1536,0,512,512,0.3537357747554779,0.04240512475371361,False
0.05252280337715626,0.01775885932147503,0.6153031183406708,17.988561518382983,62990661-R-100X.JPG,100,tile,3,1,1536,512,512,512,0.363233357667923,0.02507803589105606,False
0.05999396846577706,0.01979934051632881,0.6052345328032966,17.988411810159647,62990661-R-100X.JPG,100,tile,3,2,1536,1024,512,512,0.3547864258289337,0.043547373265028,False
0.04236690099327278,0.01573866978287697,0.5445416886359452,17.987627852582875,62990661-R-100X.JPG,100,tile,3,3,1536,1536,512,512,0.33262547850608826,0.04098707437515259,False
0.028831144364583058,0.013019551523029804,0.5223069567233323,17.98765175037381,62990661-R-100X.JPG,100,tile,3,4,1536,2048,512,512,0.3184543550014496,0.037454426288604736,False
0.016307931748967143,0.0098919328302145,0.46298740245401865,17.98740185041423,62990661-R-100X.JPG,100,tile,3,5,1536,2560,512,512,0.2953048646450043,0.06168903037905693,False
0.009054642013570884,0.00734346779063344,0.3882361594587564,17.574241805543394,62990661-R-100X.JPG,100,tile,3,6,1536,3072,512,384,0.2688593566417694,0.06674783676862717,False
0.027466955500502314,0.012232596054673195,0.5554576398804784,16.994373246955842,62990661-R-100X.JPG,100,tile,4,0,2048,0,256,512,0.3226606547832489,0.09129614382982254,False
0.03477196037411128,0.014000059105455875,0.6122878737747669,16.99417488269803,62990661-R-100X.JPG,100,tile,4,1,2048,512,256,512,0.3421279191970825,0.027013294398784637,False
0.030313188607812343,0.013322287239134312,0.5487566202878951,16.993896484375004,62990661-R-100X.JPG,100,tile,4,2,2048,1024,256,512,0.33517029881477356,0.03499468415975571,False
0.021242794682978978,0.01134756114333868,0.46536225490272043,16.99337768554688,62990661-R-100X.JPG,100,tile,4,3,2048,1536,256,512,0.3102845847606659,0.035009659826755524,False
0.013208951489605086,0.008488133549690247,0.4363151326775551,16.992568969726562,62990661-R-100X.JPG,100,tile,4,4,2048,2048,256,512,0.2903461158275604,0.05144954472780228,False
0.008288719039129129,0.006624236702919006,0.3799365773797035,16.993091508674592,62990661-R-100X.JPG,100,tile,4,5,2048,2560,256,512,0.2620999217033386,0.05911063775420189,False
0.006950602711243095,0.0065280902199447155,0.35705836974084354,16.57922519603366,62990661-R-100X.JPG,100,tile,4,6,2048,3072,256,384,0.23801614344120026,0.06998707354068756,False
0.008473104076714939,0.01563316211104393,0.5637904779985546,22.614280733131583,62990661-R-200X.JPG,200,image,-1,-1,0,0,2304,3456,0.31578704714775085,0.14137504994869232,True
0.013883558348317039,0.022361429408192635,0.6305364390835165,17.989144082879918,62990661-R-200X.JPG,200,tile,0,0,0,0,512,512,0.35078927874565125,0.026805803179740906,False
0.014980990263472188,0.022467268630862236,0.6301691237837077,17.988466076373975,62990661-R-200X.JPG,200,tile,0,1,0,512,512,512,0.345492422580719,0.015146137215197086,False
0.013661033916263547,0.02150137722492218,0.6427891315892338,17.988551869773772,62990661-R-200X.JPG,200,tile,0,2,0,1024,512,512,0.34143781661987305,0.028483297675848007,False
0.01607635057167873,0.028000857681035995,0.60382926389575,17.989191878461785,62990661-R-200X.JPG,200,tile,0,3,0,1536,512,512,0.3296321630477905,0.03593263030052185,False
0.010912994765211738,0.020640654489398003,0.6128509497269987,17.988366033792456,62990661-R-200X.JPG,200,tile,0,4,0,2048,512,512,0.32442814111709595,0.02892032079398632,False
0.009062545630863054,0.01841370202600956,0.6073020709678529,17.989134732580165,62990661-R-200X.JPG,200,tile,0,5,0,2560,512,512,0.32016488909721375,0.02862514555454254,False
0.007496008729201445,0.015036902390420437,0.6177436547353863,17.57654847554159,62990661-R-200X.JPG,200,tile,0,6,0,3072,512,384,0.32689809799194336,0.03891143947839737,False
0.014780653298442217,0.02358545921742916,0.6314887721091502,17.989190008401835,62990661-R-200X.JPG,200,tile,1,0,512,0,512,512,0.3483930230140686,0.017548369243741035,False
0.012455748169947226,0.021221809089183807,0.5909704402089118,17.987613603401154,62990661-R-200X.JPG,200,tile,1,1,512,512,512,512,0.349819153547287,0.006452016066759825,False
0.020416700288977636,0.031503740698099136,0.6566720195114611,17.98928732047079,62990661-R-200X.JPG,200,tile,1,2,512,1024,512,512,0.34482523798942566,0.0204782634973526,False
0.012574564279278978,0.02597801759839058,0.5722438495606181,17.98862154393189,62990661-R-200X.JPG,200,tile,1,3,512,1536,512,512,0.33369705080986023,0.025172119960188866,False
0.008846186355254578,0.01908440701663494,0.5860403794795273,17.98871208705893,62990661-R-200X.JPG,200,tile,1,4,512,2048,512,512,0.32843178510665894,0.020669691264629364,False
0.008000339924085605,0.01772679202258587,0.5958753664046526,17.988097995376524,62990661-R-200X.JPG,200,tile,1,5,512,2560,512,512,0.32261624932289124,0.026488209143280983,False
0.006674795411186391,0.014921165071427822,0.5585264964029193,17.57747168199811,62990661-R-200X.JPG,200,tile,1,6,512,3072,512,384,0.313882052898407,0.027472594752907753,False
0.013122982215209893,0.023368146270513535,0.5989072196185585,17.989010643052982,62990661-R-200X.JPG,200,tile,2,0,1024,0,512,512,0.330220103263855,0.04268644005060196,False
0.011469302274303605,0.02282826229929924,0.5969643441960215,17.988259073114293,62990661-R-200X.JPG,200,tile,2,1,1024,512,512,512,0.3403495252132416,0.017095785588026047,False
0.00969503754573368,0.022401578724384308,0.5406317699700592,17.98786810393325,62990661-R-200X.JPG,200,tile,2,2,1024,1024,512,512,0.3308658301830292,0.0318264402449131,False
0.006072997876529354,0.01781304180622101,0.4842750251293182,17.987206216668977,62990661-R-200X.JPG,200,tile,2,3,1024,1536,512,512,0.31327107548713684,0.033929869532585144,False
0.004395343964261235,0.013741234317421913,0.45574546754360196,17.98655109834663,62990661-R-200X.JPG,200,tile,2,4,1024,2048,512,512,0.30431127548217773,0.02975473180413246,False
0.004310801936837971,0.012721148319542408,0.47992503903806205,17.987168218851053,62990661-R-200X.JPG,200,tile,2,5,1024,2560,512,512,0.29812684655189514,0.03435704484581947,False
0.0036702152677587072,0.009804551489651203,0.4603650711476802,17.57478478897999,62990661-R-200X.JPG,200,tile,2,6,1024,3072,512,384,0.28944072127342224,0.03240591660141945,False
0.007308185147594822,0.013547301292419434,0.5878091415390372,17.988474566221118,62990661-R-200X.JPG,200,tile,3,0,1536,0,512,512,0.3121336102485657,0.0315796323120594,False
0.007747475043919037,0.016413042321801186,0.5506407223641872,17.988402161550436,62990661-R-200X.JPG,200,tile,3,1,1536,512,512,512,0.3211424648761749,0.029012227430939674,False
0.0065322649554444895,0.015490736812353134,0.5667166654020543,17.988467085981313,62990661-R-200X.JPG,200,tile,3,2,1536,1024,512,512,0.3124161958694458,0.04151095822453499,False
0.004402913582751043,0.01297843735665083,0.48938693590462196,17.98689543070788,62990661-R-200X.JPG,200,tile,3,3,1536,1536,512,512,0.2942659854888916,0.04010036215186119,False
0.003431698273448813,0.010371963493525982,0.46085540503263467,17.98732080674168,62990661-R-200X.JPG,200,tile,3,4,1536,2048,512,512,0.2823653519153595,0.030154142528772354,False
0.002517123127749032,0.008517715148627758,0.3964101720601318,17.986376482725024,62990661-R-200X.JPG,200,tile,3,5,1536,2560,512,512,0.27477729320526123,0.030518868938088417,False
0.002797014233703649,0.007882247678935528,0.4044807232916355,17.574510130776865,62990661-R-200X.JPG,200,tile,3,6,1536,3072,512,384,0.2670493423938751,0.03269387036561966,False
0.006707263923194153,0.01292790099978447,0.5229097880423068,16.99430645246501,62990661-R-200X.JPG,200,tile,4,0,2048,0,256,512,0.31136974692344666,0.03604550287127495,False
0.0053054624382630955,0.01294539775699377,0.5121014660224319,16.99412536621094,62990661-R-200X.JPG,200,tile,4,1,2048,512,256,512,0.3000866770744324,0.019985618069767952,False
0.0045452655290408065,0.011803708970546722,0.4989200789481401,16.993829689884173,62990661-R-200X.JPG,200,tile,4,2,2048,1024,256,512,0.29036247730255127,0.03240954130887985,False
0.002899232001955518,0.009286356158554554,0.4273347061127424,16.99332988996501,62990661-R-200X.JPG,200,tile,4,3,2048,1536,256,512,0.2726081907749176,0.03351574391126633,False
0.0020253042569430353,0.0076119243167340755,0.3790399778634309,16.991748735237092,62990661-R-200X.JPG,200,tile,4,4,2048,2048,256,512,0.26296231150627136,0.018588649109005928,False
0.002092490432692253,0.007350592873990536,0.42792551368474957,16.993402443790423,62990661-R-200X.JPG,200,tile,4,5,2048,2560,256,512,0.2583041787147522,0.021001214161515236,False
0.0022128332313764653,0.006648483220487833,0.40828081890940654,16.580804430983388,62990661-R-200X.JPG,200,tile,4,6,2048,3072,256,384,0.2460239678621292,0.03329256549477577,False
